username,url_to_history,history_id,history_name,dataset_id,dataset_name,inheritance_chain
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d867659a29bca731cd374e,Barcode10,Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling); Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_1 New); Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_1 New)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d867659e09611de3a3b9d8,Barcode11,Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling); Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_1 New); Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_1 New)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d86765c6b6334ff92ebcc2,Barcode10,Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d86765706c29103b4e6079,Barcode11,Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d86765346044e83c08b9ac,Barcode10,Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New); Barcode10 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-2-taxonomy-profiling-new-new,a825676192b995cb,Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New,4838ba20a6d86765723c4cb40ea00597,Barcode11,Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New); Barcode11 (Day_5 Tirumanyam Rachana Pathogen_detection_2_taxonomy_profiling New New)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d8676552d7daad2f6f5437,"Krakentools: Extract Kraken Reads By ID on data 82, data 83, and data 48: forward reads","Krakentools: Extract Kraken Reads By ID on data 82, data 83, and data 48: forward reads ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5); Krakentools: Extract Kraken Reads By ID on data 82, data 83, and data 48: forward reads ('Gurmeher Singh Puri 5776434' Pre processing Day 5)"
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d867656037ec24f8b41abc,"Krakentools: Extract Kraken Reads By ID on data 84, data 85, and data 51: forward reads","Krakentools: Extract Kraken Reads By ID on data 84, data 85, and data 51: forward reads ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5); Krakentools: Extract Kraken Reads By ID on data 84, data 85, and data 51: forward reads ('Gurmeher Singh Puri 5776434' Pre processing Day 5)"
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d867656494a72ee4faf6c1,Kraken2 on data 1: Report,Kraken2 on data 1: Report ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d86765ca2cc671f8944428,Kraken2 on data 1: Classification,Kraken2 on data 1: Classification ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d8676528d10426670bd6d8,Kraken2 on data 2: Report,Kraken2 on data 2: Report ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d8676532f95493fd06a154,Kraken2 on data 2: Classification,Kraken2 on data 2: Classification ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d86765f71c370c3b931d9e,Kraken-biom output file,Kraken-biom output file ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d86765d3b535ac2935da4d,OTU File,OTU File ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
shobhit_kumar,https://usegalaxy.eu/u/shobhit_kumar/h/shobhit-taxonomy-profiling-day-5,7451c9cac8b07ebf,Shobhit_Taxonomy Profiling Day 5,4838ba20a6d8676560292e6ea345470d,Phinch Visualisation on data 10,Phinch Visualisation on data 10 ('Gurmeher Singh Puri 5776434' Taxonomy Profiling Day 5)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867650a11a4fadabdf3c3,Barcode11,Barcode11 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765e58370f069b9f8e1,Salmonella_Ref_genome.fna.gz,Salmonella_Ref_genome.fna.gz (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867655ab6d36f387366a9,Salmonella_Ref_genome.fna uncompressed,Salmonella_Ref_genome.fna uncompressed (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765ff28bc8f3380ad2e,Barcode11,Barcode11 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling); Barcode11 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867658a9d01848c8ea3f9,Barcode10,Barcode10 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d8676561669ac7704e6769,Barcode10,Barcode10 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling); Barcode10 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Taxonomy Profiling)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d8676571bcac4ac1d57a2b,Salmonella_Ref_genome.fna uncompressed,Salmonella_Ref_genome.fna uncompressed (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection)); Salmonella_Ref_genome.fna uncompressed (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Salmonella_Ref_genome.fna uncompressed (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765487e71ae7bf4c998,Clair3 on data 1 and data 7: merged output,Clair3 on data 1 and data 7: merged output (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867652b8928c8c809a21a,Clair3 on data 1 and data 8: merged output,Clair3 on data 1 and data 8: merged output (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867655876b62e5fd89799,map_with_minimap2,map_with_minimap2 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); map_with_minimap2 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d8676546d6f288b323b2cf,map_with_minimap2,map_with_minimap2 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); map_with_minimap2 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765666472ce9b5983d7,map_with_minimap2,map_with_minimap2 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); map_with_minimap2 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765f81d9d4470bb73a5,Salmonella_Ref_genome.fna.gz,Salmonella_Ref_genome.fna.gz (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867654655072a4d7b786e,Salmonella_Ref_genome.fna uncompressed,Salmonella_Ref_genome.fna uncompressed (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765b21d155c818236c2,map_with_minimap2,map_with_minimap2 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); map_with_minimap2 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765647be66cef002b3b,Salmonella_Ref_genome.fna uncompressed,Salmonella_Ref_genome.fna uncompressed (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection)); Salmonella_Ref_genome.fna uncompressed (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Salmonella_Ref_genome.fna uncompressed (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d8676571221037e90e042b,clair3_merged_output,clair3_merged_output (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); clair3_merged_output (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867654e4f2a6e413b1350,bcftools norm on data 8 and data 12,bcftools norm on data 8 and data 12 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765779b165ec5ead947,clair3_merged_output,clair3_merged_output (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); clair3_merged_output (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765da6acfcddca782cf,bcftools norm on data 8 and data 15,bcftools norm on data 8 and data 15 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765528dc1ad2e2621b2,SnpSift Filter on data 14,SnpSift Filter on data 14 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765458d871d0d110bf7,SnpSift Filter on data 15,SnpSift Filter on data 15 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d8676597cb2a0312fd61c9,SnpSift Extract Fields on data 17,SnpSift Extract Fields on data 17 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d867650705c945ecd1080f,Samtools coverage on data 7,Samtools coverage on data 7 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Samtools coverage on data 7 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765c3705e37856b8199,Samtools coverage on data 8,Samtools coverage on data 8 (Copy of 'Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification'); Samtools coverage on data 8 (Galaxy Course March 2025 - Pathogen detection from (direct Nanopore) sequencing data using Galaxy - Foodborne Edition - Allele-based Pathogen Identification)
rachana_tirumanyam,https://usegalaxy.eu/u/rachana_tirumanyam/h/day-5-tirumanyam-rachana-pathogen-detection-3-allele-based-pathogen-detection,57a0cd530976c6b0,Day_5 Tirumanyam Rachana Pathogen_detection_3_allele_based_pathogen_detection,4838ba20a6d86765f29969e3c482d305,SnpSift Extract Fields on data 18,SnpSift Extract Fields on data 18 (Day_5: Sridath_Sripriya_Pathogen_detection_part3(allele-based pathogen detection))
